label_0,label_1,label_2,period_label,period,value
Приволжский федеральный округ,рубль,значение показателя за год,,2018,28209.0
Приволжский федеральный округ,рубль,значение показателя за год,,2019,29565.0
Приволжский федеральный округ,рубль,значение показателя за год,,2020,31415.0
Приволжский федеральный округ,рубль,значение показателя за год,,2021,34255.0
Приволжский федеральный округ,рубль,значение показателя за год,,2022,38145.0
Приволжский федеральный округ,рубль,значение показателя за год,,2023,43996.0
Республика Башкортостан,рубль,значение показателя за год,,2015,23137.0
Республика Башкортостан,рубль,значение показателя за год,,2016,25335.0
Республика Башкортостан,рубль,значение показателя за год,,2017,27111.0
Республика Башкортостан,рубль,значение показателя за год,,2018,30033.0
Республика Башкортостан,рубль,значение показателя за год,,2019,31588.0
Республика Башкортостан,рубль,значение показателя за год,,2020,33461.0
Республика Башкортостан,рубль,значение показателя за год,,2021,35973.0
Республика Башкортостан,рубль,значение показателя за год,,2022,39347.0
Республика Башкортостан,рубль,значение показателя за год,,2023,44404.0
Республика Марий Эл,рубль,значение показателя за год,,2015,20028.0
Республика Марий Эл,рубль,значение показателя за год,,2016,20518.0
Республика Марий Эл,рубль,значение показателя за год,,2017,22100.0
Республика Марий Эл,рубль,значение показателя за год,,2018,24307.0
Республика Марий Эл,рубль,значение показателя за год,,2019,25516.0
Республика Марий Эл,рубль,значение показателя за год,,2020,27504.0
Республика Марий Эл,рубль,значение показателя за год,,2021,29561.0
Республика Марий Эл,рубль,значение показателя за год,,2022,33055.0
Республика Марий Эл,рубль,значение показателя за год,,2023,38352.0
Республика Мордовия,рубль,значение показателя за год,,2015,20019.0
Республика Мордовия,рубль,значение показателя за год,,2016,20376.0
Республика Мордовия,рубль,значение показателя за год,,2017,21340.0
Республика Мордовия,рубль,значение показателя за год,,2018,23273.0
Республика Мордовия,рубль,значение показателя за год,,2019,23386.0
Республика Мордовия,рубль,значение показателя за год,,2020,25668.0
Республика Мордовия,рубль,значение показателя за год,,2021,28029.0
Республика Мордовия,рубль,значение показателя за год,,2022,31310.0
Республика Мордовия,рубль,значение показателя за год,,2023,36560.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2015,27247.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2016,27544.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2017,29268.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2018,31476.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2019,32234.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2020,34106.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2021,38240.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2022,43065.0
Республика Татарстан (Татарстан),рубль,значение показателя за год,,2023,50854.0
Удмуртская Республика,рубль,значение показателя за год,,2015,22044.0
Удмуртская Республика,рубль,значение показателя за год,,2016,24078.0
Удмуртская Республика,рубль,значение показателя за год,,2017,25729.0
Удмуртская Республика,рубль,значение показателя за год,,2018,28221.0
Удмуртская Республика,рубль,значение показателя за год,,2019,29230.0
Удмуртская Республика,рубль,значение показателя за год,,2020,30673.0
Удмуртская Республика,рубль,значение показателя за год,,2021,33005.0
Удмуртская Республика,рубль,значение показателя за год,,2022,37035.0
Удмуртская Республика,рубль,значение показателя за год,,2023,43245.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2015,19442.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2016,20644.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2017,21989.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2018,23947.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2019,25451.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2020,27385.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2021,29813.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2022,33148.0
Чувашская Республика - Чувашия,рубль,значение показателя за год,,2023,39145.0
Пермский край,рубль,значение показателя за год,,2015,25510.0
Пермский край,рубль,значение показателя за год,,2016,26714.0
Пермский край,рубль,значение показателя за год,,2017,28665.0
Пермский край,рубль,значение показателя за год,,2018,30648.0
Пермский край,рубль,значение показателя за год,,2019,32883.0
Пермский край,рубль,значение показателя за год,,2020,35178.0
Пермский край,рубль,значение показателя за год,,2021,37598.0
Пермский край,рубль,значение показателя за год,,2022,43001.0
Пермский край,рубль,значение показателя за год,,2023,48885.0
Кировская область,рубль,значение показателя за год,,2015,19757.0
Кировская область,рубль,значение показателя за год,,2016,20813.0
Кировская область,рубль,значение показателя за год,,2017,22178.0
Кировская область,рубль,значение показателя за год,,2018,24280.0
Кировская область,рубль,значение показателя за год,,2019,25582.0
Кировская область,рубль,значение показателя за год,,2020,27524.0
Кировская область,рубль,значение показателя за год,,2021,29836.0
Кировская область,рубль,значение показателя за год,,2022,33662.0
Кировская область,рубль,значение показателя за год,,2023,39114.0
Нижегородская область,рубль,значение показателя за год,,2015,23975.0
Нижегородская область,рубль,значение показателя за год,,2016,25441.0
Нижегородская область,рубль,значение показателя за год,,2017,27038.0
Нижегородская область,рубль,значение показателя за год,,2018,29514.0
Нижегородская область,рубль,значение показателя за год,,2019,30677.0
Нижегородская область,рубль,значение показателя за год,,2020,32917.0
Нижегородская область,рубль,значение показателя за год,,2021,35824.0
Нижегородская область,рубль,значение показателя за год,,2022,40459.0
Нижегородская область,рубль,значение показателя за год,,2023,45781.0
Оренбургская область,рубль,значение показателя за год,,2015,22318.0
Оренбургская область,рубль,значение показателя за год,,2016,23972.0
Оренбургская область,рубль,значение показателя за год,,2017,24995.0
Оренбургская область,рубль,значение показателя за год,,2018,27275.0
Оренбургская область,рубль,значение показателя за год,,2019,29570.0
Оренбургская область,рубль,значение показателя за год,,2020,31021.0
Оренбургская область,рубль,значение показателя за год,,2021,33348.0
Оренбургская область,рубль,значение показателя за год,,2022,35601.0
Оренбургская область,рубль,значение показателя за год,,2023,42403.0
Пензенская область,рубль,значение показателя за год,,2015,19822.0
Пензенская область,рубль,значение показателя за год,,2016,22300.0
Пензенская область,рубль,значение показателя за год,,2017,23382.0
Пензенская область,рубль,значение показателя за год,,2018,25451.0
Пензенская область,рубль,значение показателя за год,,2019,26096.0
Пензенская область,рубль,значение показателя за год,,2020,26637.0
Пензенская область,рубль,значение показателя за год,,2021,28971.0
Пензенская область,рубль,значение показателя за год,,2022,31764.0
Пензенская область,рубль,значение показателя за год,,2023,36458.0
Самарская область,рубль,значение показателя за год,,2015,25015.0
Самарская область,рубль,значение показателя за год,,2016,25362.0
Самарская область,рубль,значение показателя за год,,2017,27144.0
Самарская область,рубль,значение показателя за год,,2018,29485.0
Самарская область,рубль,значение показателя за год,,2019,30503.0
Самарская область,рубль,значение показателя за год,,2020,31984.0
Самарская область,рубль,значение показателя за год,,2021,35094.0
Самарская область,рубль,значение показателя за год,,2022,38905.0
Самарская область,рубль,значение показателя за год,,2023,45148.0
Саратовская область,рубль,значение показателя за год,,2015,19643.0
Саратовская область,рубль,значение показателя за год,,2016,20642.0
Саратовская область,рубль,значение показателя за год,,2017,21608.0
Саратовская область,рубль,значение показателя за год,,2018,23481.0
Саратовская область,рубль,значение показателя за год,,2019,25836.0
Саратовская область,рубль,значение показателя за год,,2020,28134.0
Саратовская область,рубль,значение показателя за год,,2021,31040.0
Саратовская область,рубль,значение показателя за год,,2022,34053.0
Саратовская область,рубль,значение показателя за год,,2023,38311.0
Ульяновская область,рубль,значение показателя за год,,2015,20803.0
Ульяновская область,рубль,значение показателя за год,,2016,21496.0
Ульяновская область,рубль,значение показателя за год,,2017,22614.0
Ульяновская область,рубль,значение показателя за год,,2018,24539.0
Ульяновская область,рубль,значение показателя за год,,2019,25835.0
Ульяновская область,рубль,значение показателя за год,,2020,27219.0
Ульяновская область,рубль,значение показателя за год,,2021,29444.0
Ульяновская область,рубль,значение показателя за год,,2022,32360.0
Ульяновская область,рубль,значение показателя за год,,2023,37656.0
Уральский федеральный округ,рубль,значение показателя за год,,2015,35658.0
Уральский федеральный округ,рубль,значение показателя за год,,2016,36948.0
Уральский федеральный округ,рубль,значение показателя за год,,2017,39487.0
Уральский федеральный округ,рубль,значение показателя за год,,2018,42397.0
Уральский федеральный округ,рубль,значение показателя за год,,2019,43873.0
Уральский федеральный округ,рубль,значение показателя за год,,2020,46439.0
Уральский федеральный округ,рубль,значение показателя за год,,2021,50044.0
Уральский федеральный округ,рубль,значение показателя за год,,2022,55395.0
Уральский федеральный округ,рубль,значение показателя за год,,2023,62466.0
Курганская область,рубль,значение показателя за год,,2015,19367.0
Курганская область,рубль,значение показателя за год,,2016,20762.0
Курганская область,рубль,значение показателя за год,,2017,22329.0
Курганская область,рубль,значение показателя за год,,2018,24682.0
Курганская область,рубль,значение показателя за год,,2019,27148.0
Курганская область,рубль,значение показателя за год,,2020,28701.0
Курганская область,рубль,значение показателя за год,,2021,30956.0
Курганская область,рубль,значение показателя за год,,2022,35022.0
Курганская область,рубль,значение показателя за год,,2023,41908.0
Свердловская область,рубль,значение показателя за год,,2015,27686.0
Свердловская область,рубль,значение показателя за год,,2016,28959.0
Свердловская область,рубль,значение показателя за год,,2017,31365.0
Свердловская область,рубль,значение показателя за год,,2018,34339.0
Свердловская область,рубль,значение показателя за год,,2019,36181.0
Свердловская область,рубль,значение показателя за год,,2020,38227.0
Свердловская область,рубль,значение показателя за год,,2021,41672.0
Свердловская область,рубль,значение показателя за год,,2022,46378.0
Свердловская область,рубль,значение показателя за год,,2023,54062.0
Тюменская область,рубль,значение показателя за год,,2015,49880.0
Тюменская область,рубль,значение показателя за год,,2016,53800.0
Тюменская область,рубль,значение показателя за год,,2017,57704.0
Тюменская область,рубль,значение показателя за год,,2018,60988.0
Тюменская область,рубль,значение показателя за год,,2019,62648.0
Тюменская область,рубль,значение показателя за год,,2020,66570.0
Тюменская область,рубль,значение показателя за год,,2021,70476.0
Тюменская область,рубль,значение показателя за год,,2022,78045.0
Тюменская область,рубль,значение показателя за год,,2023,86047.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2015,54815.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2016,58060.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2017,60147.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2018,63150.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2019,64622.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2020,68035.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2021,71797.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2022,79845.0
Ханты-Мансийский автономный округ - Югра (Тюменская область),рубль,значение показателя за год,,2023,87533.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2015,68310.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2016,77368.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2017,81809.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2018,88596.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2019,90791.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2020,98734.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2021,104272.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2022,117097.0
Ямало-Ненецкий автономный округ (Тюменская область),рубль,значение показателя за год,,2023,129223.0
Тюменская область (без АО),рубль,значение показателя за год,,2015,34277.0
Тюменская область (без АО),рубль,значение показателя за год,,2016,34636.0
Тюменская область (без АО),рубль,значение показателя за год,,2017,38272.0
Тюменская область (без АО),рубль,значение показателя за год,,2018,41256.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2015,34277.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2016,34636.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2017,38272.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2018,41256.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2019,42482.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2020,43879.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2021,47222.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2022,51077.0
Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),рубль,значение показателя за год,,2023,57960.0
Челябинская область,рубль,значение показателя за год,,2015,27053.0
Челябинская область,рубль,значение показателя за год,,2016,27453.0
Челябинская область,рубль,значение показателя за год,,2017,28523.0
Челябинская область,рубль,значение показателя за год,,2018,30450.0
Челябинская область,рубль,значение показателя за год,,2019,31168.0
Челябинская область,рубль,значение показателя за год,,2020,32440.0
Челябинская область,рубль,значение показателя за год,,2021,35636.0
Челябинская область,рубль,значение показателя за год,,2022,39386.0
Челябинская область,рубль,значение показателя за год,,2023,45068.0
Сибирский федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2015,26811.0
Сибирский федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2016,27945.0
Сибирский федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2017,29648.0
Сибирский федеральный округ,рубль,значение показателя за год,,2018,32800.0
Сибирский федеральный округ,рубль,значение показателя за год,,2019,34809.0
Сибирский федеральный округ,рубль,значение показателя за год,,2020,37154.0
Сибирский федеральный округ,рубль,значение показателя за год,,2021,40392.0
Сибирский федеральный округ,рубль,значение показателя за год,,2022,46063.0
Сибирский федеральный округ,рубль,значение показателя за год,,2023,52918.0
Республика Алтай,рубль,значение показателя за год,,2015,19305.0
Республика Алтай,рубль,значение показателя за год,,2016,21524.0
Республика Алтай,рубль,значение показателя за год,,2017,22508.0
Республика Алтай,рубль,значение показателя за год,,2018,25720.0
Республика Алтай,рубль,значение показателя за год,,2019,28831.0
Республика Алтай,рубль,значение показателя за год,,2020,31137.0
Республика Алтай,рубль,значение показателя за год,,2021,33704.0
Республика Алтай,рубль,значение показателя за год,,2022,37028.0
Республика Алтай,рубль,значение показателя за год,,2023,44158.0
Республика Тыва,рубль,значение показателя за год,,2015,25114.0
Республика Тыва,рубль,значение показателя за год,,2016,26726.0
Республика Тыва,рубль,значение показателя за год,,2017,27995.0
Республика Тыва,рубль,значение показателя за год,,2018,31222.0
Республика Тыва,рубль,значение показателя за год,,2019,33870.0
Республика Тыва,рубль,значение показателя за год,,2020,37533.0
Республика Тыва,рубль,значение показателя за год,,2021,38983.0
Республика Тыва,рубль,значение показателя за год,,2022,42887.0
Республика Тыва,рубль,значение показателя за год,,2023,47641.0
Республика Хакасия,рубль,значение показателя за год,,2015,26349.0
Республика Хакасия,рубль,значение показателя за год,,2016,27814.0
Республика Хакасия,рубль,значение показателя за год,,2017,28902.0
Республика Хакасия,рубль,значение показателя за год,,2018,32071.0
Республика Хакасия,рубль,значение показателя за год,,2019,33453.0
Республика Хакасия,рубль,значение показателя за год,,2020,36480.0
Республика Хакасия,рубль,значение показателя за год,,2021,39253.0
Республика Хакасия,рубль,значение показателя за год,,2022,42550.0
Республика Хакасия,рубль,значение показателя за год,,2023,47564.0
Алтайский край,рубль,значение показателя за год,,2015,19021.0
Алтайский край,рубль,значение показателя за год,,2016,19337.0
Алтайский край,рубль,значение показателя за год,,2017,20508.0
Алтайский край,рубль,значение показателя за год,,2018,22191.0
Алтайский край,рубль,значение показателя за год,,2019,23123.0
Алтайский край,рубль,значение показателя за год,,2020,24815.0
Алтайский край,рубль,значение показателя за год,,2021,27523.0
Алтайский край,рубль,значение показателя за год,,2022,30347.0
Алтайский край,рубль,значение показателя за год,,2023,35424.0
Красноярский край,рубль,значение показателя за год,,2015,32482.0
Красноярский край,рубль,значение показателя за год,,2016,34468.0
Красноярский край,рубль,значение показателя за год,,2017,36447.0
Красноярский край,рубль,значение показателя за год,,2018,40075.0
Красноярский край,рубль,значение показателя за год,,2019,42107.0
Красноярский край,рубль,значение показателя за год,,2020,45915.0
Красноярский край,рубль,значение показателя за год,,2021,50204.0
Красноярский край,рубль,значение показателя за год,,2022,59120.0
Красноярский край,рубль,значение показателя за год,,2023,66499.0
Иркутская область,рубль,значение показателя за год,,2015,28648.0
Иркутская область,рубль,значение показателя за год,,2016,31110.0
Иркутская область,рубль,значение показателя за год,,2017,33064.0
Иркутская область,рубль,значение показателя за год,,2018,36913.0
Иркутская область,рубль,значение показателя за год,,2019,39774.0
Иркутская область,рубль,значение показателя за год,,2020,42751.0
Иркутская область,рубль,значение показателя за год,,2021,46021.0
Иркутская область,рубль,значение показателя за год,,2022,51893.0
Иркутская область,рубль,значение показателя за год,,2023,58845.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2015,26008.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2016,26888.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2017,28829.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2018,32684.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2019,35300.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2020,36724.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2021,40392.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2022,47237.0
Кемеровская область - Кузбасс,рубль,значение показателя за год,,2023,54215.0
Новосибирская область,рубль,значение показателя за год,,2015,26312.0
Новосибирская область,рубль,значение показателя за год,,2016,26796.0
Новосибирская область,рубль,значение показателя за год,,2017,28959.0
Новосибирская область,рубль,значение показателя за год,,2018,31552.0
Новосибирская область,рубль,значение показателя за год,,2019,33663.0
Новосибирская область,рубль,значение показателя за год,,2020,36050.0
Новосибирская область,рубль,значение показателя за год,,2021,39467.0
Новосибирская область,рубль,значение показателя за год,,2022,45448.0
Новосибирская область,рубль,значение показателя за год,,2023,53408.0
Омская область,рубль,значение показателя за год,,2015,24190.0
Омская область,рубль,значение показателя за год,,2016,24824.0
Омская область,рубль,значение показателя за год,,2017,26152.0
Омская область,рубль,значение показателя за год,,2018,28499.0
Омская область,рубль,значение показателя за год,,2019,29587.0
Омская область,рубль,значение показателя за год,,2020,31338.0
Омская область,рубль,значение показателя за год,,2021,33438.0
Омская область,рубль,значение показателя за год,,2022,37505.0
Омская область,рубль,значение показателя за год,,2023,43586.0
Томская область,рубль,значение показателя за год,,2015,30071.0
Томская область,рубль,значение показателя за год,,2016,31604.0
Томская область,рубль,значение показателя за год,,2017,32871.0
Томская область,рубль,значение показателя за год,,2018,36121.0
Томская область,рубль,значение показателя за год,,2019,37692.0
Томская область,рубль,значение показателя за год,,2020,38905.0
Томская область,рубль,значение показателя за год,,2021,41006.0
Томская область,рубль,значение показателя за год,,2022,45791.0
Томская область,рубль,значение показателя за год,,2023,52874.0
Дальневосточный федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2015,38216.0
Дальневосточный федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2016,40492.0
Дальневосточный федеральный округ (до 03.11.2018),рубль,значение показателя за год,,2017,42832.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2018,44100.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2019,47668.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2020,50613.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2021,54195.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2022,59621.0
Дальневосточный федеральный округ,рубль,значение показателя за год,,2023,67036.0
Республика Бурятия,рубль,значение показателя за год,,2015,25051.0
Республика Бурятия,рубль,значение показателя за год,,2016,26230.0
Республика Бурятия,рубль,значение показателя за год,,2017,27722.0
Республика Бурятия,рубль,значение показателя за год,,2018,30355.0
Республика Бурятия,рубль,значение показателя за год,,2019,33307.0
Республика Бурятия,рубль,значение показателя за год,,2020,35080.0
Республика Бурятия,рубль,значение показателя за год,,2021,37337.0
Республика Бурятия,рубль,значение показателя за год,,2022,42279.0
Республика Бурятия,рубль,значение показателя за год,,2023,48165.0
Забайкальский край,рубль,значение показателя за год,,2015,26747.0
Забайкальский край,рубль,значение показателя за год,,2016,28624.0
Забайкальский край,рубль,значение показателя за год,,2017,30320.0
Забайкальский край,рубль,значение показателя за год,,2018,34273.0
Забайкальский край,рубль,значение показателя за год,,2019,35832.0
Забайкальский край,рубль,значение показателя за год,,2020,38678.0
Забайкальский край,рубль,значение показателя за год,,2021,41872.0
Забайкальский край,рубль,значение показателя за год,,2022,47448.0
Забайкальский край,рубль,значение показателя за год,,2023,55199.0
Республика Саха (Якутия),рубль,значение показателя за год,,2015,48955.0
Республика Саха (Якутия),рубль,значение показателя за год,,2016,53031.0
Республика Саха (Якутия),рубль,значение показателя за год,,2017,55512.0
Республика Саха (Якутия),рубль,значение показателя за год,,2018,61474.0
Республика Саха (Якутия),рубль,значение показателя за год,,2019,64437.0
Республика Саха (Якутия),рубль,значение показателя за год,,2020,67569.0
Республика Саха (Якутия),рубль,значение показателя за год,,2021,71374.0
Республика Саха (Якутия),рубль,значение показателя за год,,2022,76918.0
Республика Саха (Якутия),рубль,значение показателя за год,,2023,86830.0
Камчатский край,рубль,значение показателя за год,,2015,48364.0
Камчатский край,рубль,значение показателя за год,,2016,54219.0
Камчатский край,рубль,значение показателя за год,,2017,57529.0
Камчатский край,рубль,значение показателя за год,,2018,63452.0
Камчатский край,рубль,значение показателя за год,,2019,69614.0
Камчатский край,рубль,значение показателя за год,,2020,73909.0
Камчатский край,рубль,значение показателя за год,,2021,77839.0
Камчатский край,рубль,значение показателя за год,,2022,85066.0
Камчатский край,рубль,значение показателя за год,,2023,96887.0
Приморский край,рубль,значение показателя за год,,2015,29242.0
Приморский край,рубль,значение показателя за год,,2016,31156.0
Приморский край,рубль,значение показателя за год,,2017,32807.0
Приморский край,рубль,значение показателя за год,,2018,36024.0
Приморский край,рубль,значение показателя за год,,2019,39300.0
Приморский край,рубль,значение показателя за год,,2020,41943.0
Приморский край,рубль,значение показателя за год,,2021,45698.0
Приморский край,рубль,значение показателя за год,,2022,51371.0
Приморский край,рубль,значение показателя за год,,2023,59112.0
Хабаровский край,рубль,значение показателя за год,,2015,35246.0
Хабаровский край,рубль,значение показателя за год,,2016,36830.0
Хабаровский край,рубль,значение показателя за год,,2017,38692.0
Хабаровский край,рубль,значение показателя за год,,2018,42417.0
Хабаровский край,рубль,значение показателя за год,,2019,45055.0
Хабаровский край,рубль,значение показателя за год,,2020,46555.0
Хабаровский край,рубль,значение показателя за год,,2021,49783.0
Хабаровский край,рубль,значение показателя за год,,2022,53071.0
Хабаровский край,рубль,значение показателя за год,,2023,58627.0
Амурская область,рубль,значение показателя за год,,2015,28592.0
Амурская область,рубль,значение показателя за год,,2016,30551.0
Амурская область,рубль,значение показателя за год,,2017,33161.0
Амурская область,рубль,значение показателя за год,,2018,37436.0
Амурская область,рубль,значение показателя за год,,2019,40687.0
Амурская область,рубль,значение показателя за год,,2020,44805.0
Амурская область,рубль,значение показателя за год,,2021,48964.0
Амурская область,рубль,значение показателя за год,,2022,53757.0
Амурская область,рубль,значение показателя за год,,2023,58144.0
Магаданская область,рубль,значение показателя за год,,2015,57554.0
Магаданская область,рубль,значение показателя за год,,2016,61454.0
Магаданская область,рубль,значение показателя за год,,2017,65358.0
Магаданская область,рубль,значение показателя за год,,2018,72708.0
Магаданская область,рубль,значение показателя за год,,2019,81106.0
Магаданская область,рубль,значение показателя за год,,2020,87316.0
Магаданская область,рубль,значение показателя за год,,2021,95806.0
Магаданская область,рубль,значение показателя за год,,2022,102450.0
Магаданская область,рубль,значение показателя за год,,2023,110771.0
Сахалинская область,рубль,значение показателя за год,,2015,54508.0
Сахалинская область,рубль,значение показателя за год,,2016,56789.0
Сахалинская область,рубль,значение показателя за год,,2017,59620.0
Сахалинская область,рубль,значение показателя за год,,2018,65597.0
Сахалинская область,рубль,значение показателя за год,,2019,71680.0
Сахалинская область,рубль,значение показателя за год,,2020,75169.0
Сахалинская область,рубль,значение показателя за год,,2021,76979.0
Сахалинская область,рубль,значение показателя за год,,2022,83321.0
Сахалинская область,рубль,значение показателя за год,,2023,92352.0
Еврейская автономная область,рубль,значение показателя за год,,2015,27247.0
Еврейская автономная область,рубль,значение показателя за год,,2016,28716.0
Еврейская автономная область,рубль,значение показателя за год,,2017,30550.0
Еврейская автономная область,рубль,значение показателя за год,,2018,34614.0
Еврейская автономная область,рубль,значение показателя за год,,2019,37350.0
Еврейская автономная область,рубль,значение показателя за год,,2020,39395.0
Еврейская автономная область,рубль,значение показателя за год,,2021,42641.0
Еврейская автономная область,рубль,значение показателя за год,,2022,46548.0
Еврейская автономная область,рубль,значение показателя за год,,2023,52974.0
Чукотский автономный округ,рубль,значение показателя за год,,2015,71690.0
Чукотский автономный округ,рубль,значение показателя за год,,2016,79502.0
Чукотский автономный округ,рубль,значение показателя за год,,2017,83969.0
Чукотский автономный округ,рубль,значение показателя за год,,2018,89976.0
Чукотский автономный округ,рубль,значение показателя за год,,2019,97125.0
Чукотский автономный округ,рубль,значение показателя за год,,2020,106912.0
Чукотский автономный округ,рубль,значение показателя за год,,2021,114530.0
Чукотский автономный округ,рубль,значение показателя за год,,2022,123176.0
Чукотский автономный округ,рубль,значение показателя за год,,2023,136355.0
Крымский федеральный округ,рубль,значение показателя за год,,2015,19102.0
