label_0,label_1,label_2,period_label,period,value
Псковская область,человек,январь-апрель,4459821,2022,113036.0
Псковская область,человек,январь-май,4459821,2022,171867.0
Псковская область,человек,январь-июнь,4459821,2022,218451.0
Псковская область,человек,январь-июль,4459821,2022,276181.0
Псковская область,человек,январь-август,4459821,2022,333987.0
Псковская область,человек,январь-сентябрь,4459821,2022,372235.0
Псковская область,человек,январь-октябрь,4459821,2022,400095.0
Псковская область,человек,январь-ноябрь,4459821,2022,418870.0
Псковская область,человек,январь-декабрь,4459821,2022,434362.0
Город Санкт-Петербург город федерального значения,человек,январь,4459821,2022,274930.0
Город Санкт-Петербург город федерального значения,человек,январь-февраль,4459821,2022,485619.0
Город Санкт-Петербург город федерального значения,человек,январь-март,4459821,2022,731957.0
Город Санкт-Петербург город федерального значения,человек,январь-апрель,4459821,2022,1057426.0
Город Санкт-Петербург город федерального значения,человек,январь-май,4459821,2022,1374441.0
Город Санкт-Петербург город федерального значения,человек,январь-июнь,4459821,2022,1800838.0
Город Санкт-Петербург город федерального значения,человек,январь-июль,4459821,2022,2320918.0
Город Санкт-Петербург город федерального значения,человек,январь-август,4459821,2022,2740271.0
Город Санкт-Петербург город федерального значения,человек,январь-сентябрь,4459821,2022,3036630.0
Город Санкт-Петербург город федерального значения,человек,январь-октябрь,4459821,2022,3328730.0
Город Санкт-Петербург город федерального значения,человек,январь-ноябрь,4459821,2022,3620743.0
Город Санкт-Петербург город федерального значения,человек,январь-декабрь,4459821,2022,3874052.0
Южный федеральный округ,человек,январь,4459821,2022,616598.0
Южный федеральный округ,человек,январь-февраль,4459821,2022,1139305.0
Южный федеральный округ,человек,январь-март,4459821,2022,1775653.0
Южный федеральный округ,человек,январь-апрель,4459821,2022,3042617.0
Южный федеральный округ,человек,январь-май,4459821,2022,4359192.0
Южный федеральный округ,человек,январь-июнь,4459821,2022,5780314.0
Южный федеральный округ,человек,январь-июль,4459821,2022,8054736.0
Южный федеральный округ,человек,январь-август,4459821,2022,10035184.0
Южный федеральный округ,человек,январь-сентябрь,4459821,2022,11371355.0
Южный федеральный округ,человек,январь-октябрь,4459821,2022,12595550.0
Южный федеральный округ,человек,январь-ноябрь,4459821,2022,13670596.0
Южный федеральный округ,человек,январь-декабрь,4459821,2022,14448302.0
Республика Адыгея (Адыгея),человек,январь,4459821,2022,8367.0
Республика Адыгея (Адыгея),человек,январь-февраль,4459821,2022,13638.0
Республика Адыгея (Адыгея),человек,январь-март,4459821,2022,19027.0
Республика Адыгея (Адыгея),человек,январь-апрель,4459821,2022,26814.0
Республика Адыгея (Адыгея),человек,январь-май,4459821,2022,32904.0
Республика Адыгея (Адыгея),человек,январь-июнь,4459821,2022,43367.0
Республика Адыгея (Адыгея),человек,январь-июль,4459821,2022,54635.0
Республика Адыгея (Адыгея),человек,январь-август,4459821,2022,64782.0
Республика Адыгея (Адыгея),человек,январь-сентябрь,4459821,2022,70295.0
Республика Адыгея (Адыгея),человек,январь-октябрь,4459821,2022,79780.0
Республика Адыгея (Адыгея),человек,январь-ноябрь,4459821,2022,85274.0
Республика Адыгея (Адыгея),человек,январь-декабрь,4459821,2022,90685.0
Республика Калмыкия,человек,январь,4459821,2022,1468.0
Республика Калмыкия,человек,январь-февраль,4459821,2022,4299.0
Республика Калмыкия,человек,январь-март,4459821,2022,6228.0
Республика Калмыкия,человек,январь-апрель,4459821,2022,13782.0
Республика Калмыкия,человек,январь-май,4459821,2022,20490.0
Республика Калмыкия,человек,январь-июнь,4459821,2022,26610.0
Республика Калмыкия,человек,январь-июль,4459821,2022,34555.0
Республика Калмыкия,человек,январь-август,4459821,2022,39748.0
Республика Калмыкия,человек,январь-сентябрь,4459821,2022,43255.0
Республика Калмыкия,человек,январь-октябрь,4459821,2022,46678.0
Республика Калмыкия,человек,январь-ноябрь,4459821,2022,49801.0
Республика Калмыкия,человек,январь-декабрь,4459821,2022,50786.0
Республика Крым,человек,январь,4459821,2022,87902.0
Республика Крым,человек,январь-февраль,4459821,2022,159919.0
Республика Крым,человек,январь-март,4459821,2022,231241.0
Республика Крым,человек,январь-апрель,4459821,2022,379802.0
Республика Крым,человек,январь-май,4459821,2022,577593.0
Республика Крым,человек,январь-июнь,4459821,2022,774967.0
Республика Крым,человек,январь-июль,4459821,2022,1139366.0
Республика Крым,человек,январь-август,4459821,2022,1501126.0
Республика Крым,человек,январь-сентябрь,4459821,2022,1740198.0
Республика Крым,человек,январь-октябрь,4459821,2022,1869935.0
Республика Крым,человек,январь-ноябрь,4459821,2022,2084350.0
Республика Крым,человек,январь-декабрь,4459821,2022,2197514.0
Краснодарский край,человек,январь,4459821,2022,436894.0
Краснодарский край,человек,январь-февраль,4459821,2022,813369.0
Краснодарский край,человек,январь-март,4459821,2022,1291750.0
Краснодарский край,человек,январь-апрель,4459821,2022,2243216.0
Краснодарский край,человек,январь-май,4459821,2022,3177706.0
Краснодарский край,человек,январь-июнь,4459821,2022,4157164.0
Краснодарский край,человек,январь-июль,4459821,2022,5744431.0
Краснодарский край,человек,январь-август,4459821,2022,7043268.0
Краснодарский край,человек,январь-сентябрь,4459821,2022,7949128.0
Краснодарский край,человек,январь-октябрь,4459821,2022,8893272.0
