region,period,total_pop,share_older,share_child
Чукотский автономный округ,2011,50346.0,0.10372,0.22453
Чукотский автономный округ,2012,50737.0,0.10728,
Чукотский автономный округ,2013,50349.0,0.11253,
Чукотский автономный округ,2014,49948.0,0.11762,
Чукотский автономный округ,2015,49729.0,0.12305,
Чукотский автономный округ,2016,49171.0,0.12849,
Чукотский автономный округ,2017,48635.0,0.13396,
Чукотский автономный округ,2018,47993.0,0.13956,
Чукотский автономный округ,2019,48098.0,0.14287,
Чукотский автономный округ,2020,48549.0,0.13419,
Чукотский автономный округ,2021,23880.0,0.2763,
Чукотский автономный округ,2022,47906.0,0.12938,
Чукотский автономный округ,2023,47840.0,0.13602,
Чукотский автономный округ,2024,48029.0,0.13032,
Чукотский автономный округ,2025,47778.0,0.1368,
Ямало-Ненецкий автономный округ,1990,489161.0,0.02061,0.1676
Ямало-Ненецкий автономный округ,1991,488577.0,0.02388,0.16591
Ямало-Ненецкий автономный округ,1992,477111.0,0.02774,0.31892
Ямало-Ненецкий автономный округ,1993,463790.0,0.03174,0.15887
Ямало-Ненецкий автономный округ,1994,467467.0,0.03514,0.29914
Ямало-Ненецкий автономный округ,1995,478033.0,0.03836,0.14829
Ямало-Ненецкий автономный округ,1996,487050.0,0.03972,0.14466
Ямало-Ненецкий автономный округ,1997,491900.0,0.04084,0.14182
Ямало-Ненецкий автономный округ,1998,497900.0,0.04189,0.27052
Ямало-Ненецкий автономный округ,1999,498996.0,0.04269,0.26568
Ямало-Ненецкий автономный округ,2000,496292.0,0.04372,0.26042
Ямало-Ненецкий автономный округ,2001,498271.0,0.04491,0.25607
Ямало-Ненецкий автономный округ,2002,503121.0,0.04547,0.13009
Ямало-Ненецкий автономный округ,2003,508600.0,0.04613,0.24706
Ямало-Ненецкий автономный округ,2004,510846.0,0.04769,0.12069
Ямало-Ненецкий автономный округ,2005,514581.0,0.05248,0.11544
Ямало-Ненецкий автономный округ,2006,517385.0,0.05517,0.21942
Ямало-Ненецкий автономный округ,2007,521621.0,0.05864,0.10925
Ямало-Ненецкий автономный округ,2008,524012.0,0.06416,0.21362
Ямало-Ненецкий автономный округ,2009,522966.0,0.06763,0.2163
Ямало-Ненецкий автономный округ,2010,524141.0,0.07405,0.21909
Ямало-Ненецкий автономный округ,2011,524925.0,0.07929,0.22049
Ямало-Ненецкий автономный округ,2012,532878.0,0.08205,
Ямало-Ненецкий автономный округ,2013,534109.0,0.08527,
Ямало-Ненецкий автономный округ,2014,528105.0,0.09014,
Ямало-Ненецкий автономный округ,2015,524181.0,0.09675,
Ямало-Ненецкий автономный округ,2016,514308.0,0.10509,
Ямало-Ненецкий автономный округ,2017,512478.0,0.11336,
Ямало-Ненецкий автономный округ,2018,511240.0,0.12095,
Ямало-Ненецкий автономный округ,2019,510666.0,0.12834,
Ямало-Ненецкий автономный округ,2020,510068.0,0.12266,
Ямало-Ненецкий автономный округ,2021,260543.0,0.25349,
Ямало-Ненецкий автономный округ,2022,511244.0,0.12274,
Ямало-Ненецкий автономный округ,2023,512387.0,0.13034,
Ямало-Ненецкий автономный округ,2024,515960.0,0.12631,
Ямало-Ненецкий автономный округ,2025,523105.0,0.13149,
Ярославская область,1990,1472126.0,0.22689,0.10818
Ярославская область,1991,1473837.0,0.22907,0.1076
Ярославская область,1992,1469449.0,0.23119,0.20952
Ярославская область,1993,1464220.0,0.23551,0.1047
Ярославская область,1994,1456922.0,0.23818,0.20187
Ярославская область,1995,1452718.0,0.23981,0.10116
Ярославская область,1996,1446797.0,0.24194,0.09972
Ярославская область,1997,1437494.0,0.24458,0.09778
Ярославская область,1998,1428690.0,0.24567,0.18632
Ярославская область,1999,1419433.0,0.2445,0.18085
Ярославская область,2000,1406111.0,0.24311,0.17364
Ярославская область,2001,1393727.0,0.24228,0.16706
Ярославская область,2002,1378417.0,0.24362,0.08285
Ярославская область,2003,1364374.0,0.24257,0.15566
Ярославская область,2004,1347055.0,0.24093,0.07739
Ярославская область,2005,1329799.0,0.24273,0.07519
Ярославская область,2006,1312813.0,0.24463,0.14342
Ярославская область,2007,1299965.0,0.24771,0.07211
Ярославская область,2008,1292536.0,0.25068,0.14011
Ярославская область,2009,1286122.0,0.25266,0.14085
Ярославская область,2010,1280088.0,0.25778,0.14354
Ярославская область,2011,1271006.0,0.26268,0.14536
Ярославская область,2012,1269134.0,0.26624,
Ярославская область,2013,1267791.0,0.2695,
Ярославская область,2014,1265900.0,0.27279,
Ярославская область,2015,1263778.0,0.27646,
Ярославская область,2016,1262076.0,0.28007,
Ярославская область,2017,1258915.0,0.28281,
Ярославская область,2018,1251878.0,0.28599,
Ярославская область,2019,1243821.0,0.28945,
Ярославская область,2020,1235613.0,0.27902,
Ярославская область,2021,673421.0,0.50938,
Ярославская область,2022,1205637.0,0.26734,
Ярославская область,2023,1194605.0,0.27026,
Ярославская область,2024,1187558.0,0.26108,
Ярославская область,2025,1180174.0,0.26409,
г. Москва,1990,8880124.0,0.21763,0.10189
г. Москва,1991,9017415.0,0.21627,0.1013
