label_0,label_1,period_label,period,value
Хабаровский край,рубль,IV квартал,2019-Q4,49227.0
Хабаровский край,рубль,значение показателя за год,2019,41618.0
Хабаровский край,рубль,I квартал,2020-Q1,37903.0
Хабаровский край,рубль,II квартал,2020-Q2,40560.0
Хабаровский край,рубль,III квартал,2020-Q3,39889.0
Хабаровский край,рубль,IV квартал,2020-Q4,48389.0
Хабаровский край,рубль,значение показателя за год,2020,41931.0
Амурская область,рубль,значение показателя за год,2008,12297.4
Амурская область,рубль,значение показателя за год,2009,13196.4
Амурская область,рубль,значение показателя за год,2010,14323.4
Амурская область,рубль,значение показателя за год,2011,17800.0
Амурская область,рубль,I квартал,2012-Q1,16875.0
Амурская область,рубль,II квартал,2012-Q2,19617.0
Амурская область,рубль,III квартал,2012-Q3,22687.0
Амурская область,рубль,IV квартал,2012-Q4,27875.0
Амурская область,рубль,значение показателя за год,2012,21836.0
Амурская область,рубль,I квартал,2013-Q1,20751.0
Амурская область,рубль,II квартал,2013-Q2,21522.0
Амурская область,рубль,III квартал,2013-Q3,22235.0
Амурская область,рубль,IV квартал,2013-Q4,27514.0
Амурская область,рубль,значение показателя за год,2013,23097.0
Амурская область,рубль,I квартал,2014-Q1,19360.0
Амурская область,рубль,II квартал,2014-Q2,25604.0
Амурская область,рубль,III квартал,2014-Q3,27869.0
Амурская область,рубль,IV квартал,2014-Q4,28939.0
Амурская область,рубль,значение показателя за год,2014,25478.0
